model,condition,item_id,domain,response,correct_answer,is_correct
llama3.1-8b,S5,9517,physics,I,A,False
llama3.1-8b,S5,9518,physics,I,H,False
llama3.1-8b,S5,9519,physics,I,E,False
llama3.1-8b,S5,9523,physics,I,F,False
llama3.1-8b,S5,9526,physics,I,C,False
llama3.1-8b,S5,9531,physics,I,F,False
llama3.1-8b,S5,9532,physics,I,E,False
llama3.1-8b,S5,9535,physics,I,H,False
llama3.1-8b,S5,9536,physics,I,B,False
llama3.1-8b,S5,9540,physics,I,G,False
llama3.1-8b,S5,9545,physics,I,C,False
llama3.1-8b,S5,9551,physics,I,B,False
llama3.1-8b,S5,9557,physics,I,E,False
llama3.1-8b,S5,9559,physics,B,H,False
llama3.1-8b,S5,9561,physics,I,F,False
llama3.1-8b,S5,9563,physics,I,J,False
llama3.1-8b,S5,9564,physics,I,I,True
llama3.1-8b,S5,9568,physics,I,G,False
llama3.1-8b,S5,9569,physics,I,C,False
llama3.1-8b,S5,9571,physics,I,G,False
llama3.1-8b,S5,9572,physics,F,C,False
llama3.1-8b,S5,9576,physics,I,B,False
llama3.1-8b,S5,9578,physics,I,A,False
llama3.1-8b,S5,9580,physics,I,E,False
llama3.1-8b,S5,9582,physics,I,B,False
llama3.1-8b,S5,9585,physics,D,D,True
llama3.1-8b,S5,9588,physics,I,B,False
llama3.1-8b,S5,9589,physics,I,A,False
llama3.1-8b,S5,9591,physics,I,H,False
llama3.1-8b,S5,9592,physics,I,J,False
llama3.1-8b,S5,9594,physics,I,E,False
llama3.1-8b,S5,9607,physics,I,A,False
llama3.1-8b,S5,9610,physics,I,A,False
llama3.1-8b,S5,9611,physics,I,E,False
llama3.1-8b,S5,9613,physics,I,C,False
llama3.1-8b,S5,9614,physics,I,E,False
llama3.1-8b,S5,9615,physics,I,J,False
llama3.1-8b,S5,9618,physics,I,B,False
llama3.1-8b,S5,9620,physics,I,D,False
llama3.1-8b,S5,9621,physics,I,B,False
llama3.1-8b,S5,9622,physics,I,F,False
llama3.1-8b,S5,9624,physics,I,I,True
llama3.1-8b,S5,9625,physics,I,I,True
llama3.1-8b,S5,9627,physics,I,C,False
llama3.1-8b,S5,9628,physics,I,B,False
llama3.1-8b,S5,9630,physics,I,F,False
llama3.1-8b,S5,9636,physics,I,C,False
llama3.1-8b,S5,9637,physics,I,F,False
llama3.1-8b,S5,9639,physics,A,A,True
llama3.1-8b,S5,9640,physics,I,F,False
llama3.1-8b,S5,9642,physics,I,J,False
llama3.1-8b,S5,9644,physics,A,I,False
llama3.1-8b,S5,9645,physics,I,I,True
llama3.1-8b,S5,9648,physics,B,E,False
llama3.1-8b,S5,9649,physics,I,A,False
llama3.1-8b,S5,9651,physics,I,A,False
llama3.1-8b,S5,9653,physics,I,A,False
llama3.1-8b,S5,9659,physics,I,J,False
llama3.1-8b,S5,9666,physics,I,E,False
llama3.1-8b,S5,9668,physics,I,F,False
llama3.1-8b,S5,9669,physics,G,G,True
llama3.1-8b,S5,9670,physics,I,E,False
llama3.1-8b,S5,9672,physics,I,I,True
llama3.1-8b,S5,9673,physics,I,F,False
llama3.1-8b,S5,9674,physics,I,C,False
llama3.1-8b,S5,9676,physics,I,G,False
llama3.1-8b,S5,9677,physics,I,C,False
llama3.1-8b,S5,9685,physics,A,G,False
llama3.1-8b,S5,9686,physics,I,H,False
llama3.1-8b,S5,9687,physics,I,G,False
llama3.1-8b,S5,9688,physics,I,H,False
llama3.1-8b,S5,9696,physics,I,E,False
llama3.1-8b,S5,9697,physics,I,H,False
llama3.1-8b,S5,9703,physics,I,B,False
llama3.1-8b,S5,9706,physics,I,E,False
llama3.1-8b,S5,9711,physics,B,D,False
llama3.1-8b,S5,9712,physics,I,C,False
llama3.1-8b,S5,9713,physics,I,D,False
llama3.1-8b,S5,9715,physics,I,E,False
llama3.1-8b,S5,9721,physics,I,J,False
llama3.1-8b,S5,9723,physics,I,H,False
llama3.1-8b,S5,9726,physics,I,I,True
llama3.1-8b,S5,9731,physics,I,D,False
llama3.1-8b,S5,9736,physics,I,E,False
llama3.1-8b,S5,9740,physics,I,F,False
llama3.1-8b,S5,9743,physics,I,H,False
llama3.1-8b,S5,9744,physics,I,I,True
llama3.1-8b,S5,9749,physics,C,A,False
llama3.1-8b,S5,9751,physics,I,G,False
llama3.1-8b,S5,9755,physics,I,D,False
llama3.1-8b,S5,9757,physics,I,A,False
llama3.1-8b,S5,9758,physics,B,J,False
llama3.1-8b,S5,9759,physics,I,H,False
llama3.1-8b,S5,9761,physics,I,B,False
llama3.1-8b,S5,9764,physics,I,D,False
llama3.1-8b,S5,9765,physics,I,I,True
llama3.1-8b,S5,9767,physics,I,A,False
llama3.1-8b,S5,9769,physics,A,E,False
llama3.1-8b,S5,9771,physics,I,F,False
llama3.1-8b,S5,9773,physics,I,E,False
llama3.1-8b,S5,9774,physics,I,D,False
llama3.1-8b,S5,9776,physics,F,D,False
llama3.1-8b,S5,9777,physics,B,A,False
llama3.1-8b,S5,9778,physics,I,E,False
llama3.1-8b,S5,9780,physics,F,B,False
llama3.1-8b,S5,9785,physics,I,H,False
llama3.1-8b,S5,9786,physics,I,A,False
llama3.1-8b,S5,9789,physics,I,D,False
llama3.1-8b,S5,9795,physics,I,C,False
llama3.1-8b,S5,9800,physics,I,C,False
llama3.1-8b,S5,9802,physics,I,I,True
llama3.1-8b,S5,9804,physics,I,H,False
llama3.1-8b,S5,9807,physics,I,I,True
llama3.1-8b,S5,9809,physics,I,F,False
llama3.1-8b,S5,9817,physics,I,B,False
llama3.1-8b,S5,9818,physics,I,D,False
llama3.1-8b,S5,9819,physics,A,I,False
llama3.1-8b,S5,9824,physics,I,I,True
llama3.1-8b,S5,9825,physics,I,F,False
llama3.1-8b,S5,9827,physics,I,C,False
llama3.1-8b,S5,9831,physics,I,I,True
llama3.1-8b,S5,9832,physics,I,I,True
llama3.1-8b,S5,9833,physics,I,H,False
llama3.1-8b,S5,9837,physics,I,C,False
llama3.1-8b,S5,9838,physics,I,G,False
llama3.1-8b,S5,9839,physics,A,I,False
llama3.1-8b,S5,9843,physics,I,A,False
llama3.1-8b,S5,9844,physics,I,B,False
llama3.1-8b,S5,9845,physics,I,G,False
llama3.1-8b,S5,9849,physics,I,H,False
llama3.1-8b,S5,9850,physics,C,F,False
llama3.1-8b,S5,9852,physics,I,G,False
llama3.1-8b,S5,9854,physics,I,D,False
llama3.1-8b,S5,9856,physics,I,D,False
llama3.1-8b,S5,9861,physics,I,A,False
llama3.1-8b,S5,9862,physics,I,I,True
llama3.1-8b,S5,9863,physics,I,A,False
llama3.1-8b,S5,9864,physics,I,H,False
llama3.1-8b,S5,9867,physics,I,B,False
llama3.1-8b,S5,9874,physics,I,A,False
llama3.1-8b,S5,9875,physics,I,H,False
llama3.1-8b,S5,9876,physics,I,C,False
llama3.1-8b,S5,9885,physics,I,C,False
llama3.1-8b,S5,9889,physics,I,A,False
llama3.1-8b,S5,9890,physics,I,J,False
llama3.1-8b,S5,9897,physics,I,B,False
llama3.1-8b,S5,9902,physics,I,J,False
llama3.1-8b,S5,9904,physics,I,B,False
llama3.1-8b,S5,9908,physics,I,I,True
llama3.1-8b,S5,9911,physics,I,G,False
llama3.1-8b,S5,9913,physics,I,J,False
llama3.1-8b,S5,9914,physics,I,A,False
llama3.1-8b,S5,9920,physics,A,E,False
llama3.1-8b,S5,9923,physics,I,J,False
llama3.1-8b,S5,9930,physics,I,J,False
llama3.1-8b,S5,9939,physics,A,I,False
llama3.1-8b,S5,9942,physics,I,F,False
llama3.1-8b,S5,9943,physics,I,I,True
llama3.1-8b,S5,9946,physics,I,B,False
llama3.1-8b,S5,9949,physics,I,H,False
llama3.1-8b,S5,9953,physics,I,F,False
llama3.1-8b,S5,9954,physics,I,F,False
llama3.1-8b,S5,9955,physics,I,F,False
llama3.1-8b,S5,9957,physics,I,C,False
llama3.1-8b,S5,9958,physics,I,E,False
llama3.1-8b,S5,9959,physics,C,I,False
llama3.1-8b,S5,9960,physics,I,D,False
llama3.1-8b,S5,9962,physics,I,E,False
llama3.1-8b,S5,9964,physics,I,B,False
llama3.1-8b,S5,9967,physics,I,A,False
llama3.1-8b,S5,9968,physics,I,C,False
llama3.1-8b,S5,9973,physics,I,G,False
llama3.1-8b,S5,9976,physics,I,E,False
llama3.1-8b,S5,9981,physics,I,A,False
llama3.1-8b,S5,9986,physics,I,B,False
llama3.1-8b,S5,9988,physics,I,G,False
llama3.1-8b,S5,9994,physics,I,H,False
llama3.1-8b,S5,10004,physics,I,C,False
llama3.1-8b,S5,10011,physics,I,I,True
llama3.1-8b,S5,10012,physics,I,I,True
llama3.1-8b,S5,10014,physics,I,H,False
llama3.1-8b,S5,10016,physics,I,C,False
llama3.1-8b,S5,10017,physics,I,E,False
llama3.1-8b,S5,10018,physics,I,D,False
llama3.1-8b,S5,10020,physics,I,H,False
llama3.1-8b,S5,10021,physics,I,I,True
llama3.1-8b,S5,10022,physics,I,D,False
llama3.1-8b,S5,10029,physics,I,F,False
llama3.1-8b,S5,10032,physics,I,B,False
llama3.1-8b,S5,10033,physics,I,B,False
llama3.1-8b,S5,10034,physics,I,E,False
llama3.1-8b,S5,10038,physics,I,B,False
llama3.1-8b,S5,10040,physics,I,H,False
llama3.1-8b,S5,10041,physics,I,E,False
llama3.1-8b,S5,10042,physics,I,A,False
llama3.1-8b,S5,10043,physics,I,A,False
llama3.1-8b,S5,10049,physics,I,I,True
llama3.1-8b,S5,10050,physics,I,H,False
llama3.1-8b,S5,10052,physics,I,C,False
llama3.1-8b,S5,10058,physics,I,J,False
llama3.1-8b,S5,10059,physics,I,A,False
llama3.1-8b,S5,10060,physics,I,C,False
llama3.1-8b,S5,10063,physics,I,A,False
llama3.1-8b,S5,10069,physics,I,C,False
llama3.1-8b,S5,10070,physics,I,G,False
llama3.1-8b,S5,10076,physics,I,A,False
llama3.1-8b,S5,10079,physics,I,I,True
llama3.1-8b,S5,10083,physics,I,F,False
llama3.1-8b,S5,10086,physics,I,A,False
llama3.1-8b,S5,10089,physics,I,I,True
llama3.1-8b,S5,10091,physics,I,H,False
llama3.1-8b,S5,10092,physics,I,B,False
llama3.1-8b,S5,10095,physics,I,F,False
llama3.1-8b,S5,10099,physics,I,J,False
llama3.1-8b,S5,10100,physics,A,J,False
llama3.1-8b,S5,10102,physics,I,J,False
llama3.1-8b,S5,10105,physics,I,E,False
llama3.1-8b,S5,10110,physics,I,J,False
llama3.1-8b,S5,10113,physics,I,G,False
llama3.1-8b,S5,10116,physics,I,A,False
llama3.1-8b,S5,10118,physics,I,F,False
llama3.1-8b,S5,10123,physics,I,H,False
llama3.1-8b,S5,10126,physics,I,G,False
llama3.1-8b,S5,10135,physics,I,J,False
llama3.1-8b,S5,10139,physics,I,I,True
llama3.1-8b,S5,10140,physics,I,H,False
llama3.1-8b,S5,10143,physics,I,A,False
llama3.1-8b,S5,10144,physics,I,E,False
llama3.1-8b,S5,10147,physics,I,E,False
llama3.1-8b,S5,10149,physics,I,C,False
llama3.1-8b,S5,10150,physics,I,D,False
llama3.1-8b,S5,10151,physics,I,D,False
llama3.1-8b,S5,10152,physics,I,E,False
llama3.1-8b,S5,10153,physics,I,F,False
llama3.1-8b,S5,10155,physics,I,H,False
llama3.1-8b,S5,10162,physics,I,E,False
llama3.1-8b,S5,10165,physics,I,H,False
llama3.1-8b,S5,10168,physics,I,B,False
llama3.1-8b,S5,10173,physics,B,F,False
llama3.1-8b,S5,10180,physics,I,J,False
llama3.1-8b,S5,10182,physics,I,E,False
llama3.1-8b,S5,10188,physics,I,I,True
llama3.1-8b,S5,10190,physics,I,B,False
llama3.1-8b,S5,10191,physics,I,H,False
llama3.1-8b,S5,10193,physics,I,H,False
llama3.1-8b,S5,10194,physics,A,A,True
llama3.1-8b,S5,10195,physics,I,H,False
llama3.1-8b,S5,10199,physics,I,D,False
llama3.1-8b,S5,10201,physics,I,D,False
llama3.1-8b,S5,10206,physics,I,A,False
llama3.1-8b,S5,10207,physics,I,I,True
llama3.1-8b,S5,10209,physics,I,B,False
llama3.1-8b,S5,10211,physics,I,I,True
llama3.1-8b,S5,10213,physics,I,A,False
llama3.1-8b,S5,10220,physics,I,J,False
llama3.1-8b,S5,10226,physics,I,D,False
llama3.1-8b,S5,10229,physics,I,I,True
llama3.1-8b,S5,10235,physics,I,A,False
llama3.1-8b,S5,10237,physics,I,J,False
llama3.1-8b,S5,10240,physics,I,G,False
llama3.1-8b,S5,10241,physics,I,G,False
llama3.1-8b,S5,10243,physics,I,J,False
llama3.1-8b,S5,10249,physics,I,J,False
llama3.1-8b,S5,10250,physics,I,B,False
llama3.1-8b,S5,10251,physics,I,E,False
llama3.1-8b,S5,10253,physics,I,A,False
llama3.1-8b,S5,10255,physics,I,J,False
llama3.1-8b,S5,10259,physics,I,J,False
llama3.1-8b,S5,10260,physics,I,H,False
llama3.1-8b,S5,10261,physics,I,F,False
llama3.1-8b,S5,10268,physics,I,A,False
llama3.1-8b,S5,10273,physics,I,A,False
llama3.1-8b,S5,10274,physics,I,I,True
llama3.1-8b,S5,10276,physics,I,B,False
llama3.1-8b,S5,10283,physics,I,I,True
llama3.1-8b,S5,10286,physics,I,D,False
llama3.1-8b,S5,10287,physics,I,A,False
llama3.1-8b,S5,10292,physics,C,G,False
llama3.1-8b,S5,10293,physics,I,I,True
llama3.1-8b,S5,10295,physics,I,G,False
llama3.1-8b,S5,10298,physics,A,C,False
llama3.1-8b,S5,10299,physics,I,E,False
llama3.1-8b,S5,10307,physics,I,C,False
llama3.1-8b,S5,10308,physics,I,E,False
llama3.1-8b,S5,10310,physics,I,C,False
llama3.1-8b,S5,10311,physics,I,F,False
llama3.1-8b,S5,10314,physics,I,F,False
llama3.1-8b,S5,10316,physics,I,J,False
llama3.1-8b,S5,10317,physics,I,F,False
llama3.1-8b,S5,10318,physics,I,G,False
llama3.1-8b,S5,10319,physics,I,B,False
llama3.1-8b,S5,10320,physics,I,J,False
llama3.1-8b,S5,10322,physics,I,A,False
llama3.1-8b,S5,10324,physics,I,D,False
llama3.1-8b,S5,10326,physics,I,B,False
llama3.1-8b,S5,10330,physics,I,C,False
llama3.1-8b,S5,10333,physics,I,C,False
llama3.1-8b,S5,10335,physics,I,H,False
llama3.1-8b,S5,10336,physics,I,E,False
llama3.1-8b,S5,10337,physics,I,G,False
llama3.1-8b,S5,10340,physics,I,D,False
llama3.1-8b,S5,10344,physics,I,A,False
llama3.1-8b,S5,10345,physics,I,G,False
llama3.1-8b,S5,10346,physics,I,I,True
llama3.1-8b,S5,10348,physics,I,J,False
llama3.1-8b,S5,10349,physics,I,A,False
llama3.1-8b,S5,10350,physics,I,B,False
llama3.1-8b,S5,10352,physics,I,D,False
llama3.1-8b,S5,10353,physics,I,H,False
llama3.1-8b,S5,10354,physics,I,H,False
llama3.1-8b,S5,10355,physics,I,E,False
llama3.1-8b,S5,866,law,I,D,False
llama3.1-8b,S5,867,law,I,B,False
llama3.1-8b,S5,871,law,I,C,False
llama3.1-8b,S5,872,law,I,G,False
llama3.1-8b,S5,873,law,I,E,False
llama3.1-8b,S5,874,law,I,A,False
llama3.1-8b,S5,876,law,I,I,True
llama3.1-8b,S5,879,law,I,A,False
llama3.1-8b,S5,885,law,I,C,False
llama3.1-8b,S5,889,law,I,C,False
llama3.1-8b,S5,890,law,I,G,False
llama3.1-8b,S5,894,law,I,H,False
llama3.1-8b,S5,895,law,I,H,False
llama3.1-8b,S5,896,law,I,G,False
llama3.1-8b,S5,899,law,I,G,False
llama3.1-8b,S5,902,law,I,I,True
llama3.1-8b,S5,903,law,I,B,False
llama3.1-8b,S5,905,law,I,A,False
llama3.1-8b,S5,907,law,I,J,False
llama3.1-8b,S5,908,law,I,B,False
llama3.1-8b,S5,909,law,I,B,False
llama3.1-8b,S5,913,law,I,E,False
llama3.1-8b,S5,915,law,I,G,False
llama3.1-8b,S5,917,law,I,I,True
llama3.1-8b,S5,918,law,I,J,False
llama3.1-8b,S5,919,law,I,E,False
llama3.1-8b,S5,922,law,A,D,False
llama3.1-8b,S5,923,law,I,F,False
llama3.1-8b,S5,924,law,I,J,False
llama3.1-8b,S5,925,law,I,J,False
llama3.1-8b,S5,933,law,I,H,False
llama3.1-8b,S5,937,law,I,D,False
llama3.1-8b,S5,939,law,I,G,False
llama3.1-8b,S5,942,law,I,F,False
llama3.1-8b,S5,943,law,I,F,False
llama3.1-8b,S5,944,law,I,D,False
llama3.1-8b,S5,946,law,I,B,False
llama3.1-8b,S5,952,law,I,D,False
llama3.1-8b,S5,954,law,I,E,False
llama3.1-8b,S5,955,law,I,A,False
llama3.1-8b,S5,958,law,I,J,False
llama3.1-8b,S5,959,law,I,A,False
llama3.1-8b,S5,965,law,I,F,False
llama3.1-8b,S5,969,law,I,I,True
llama3.1-8b,S5,971,law,I,C,False
llama3.1-8b,S5,973,law,I,H,False
llama3.1-8b,S5,974,law,I,G,False
llama3.1-8b,S5,975,law,I,D,False
llama3.1-8b,S5,976,law,I,E,False
llama3.1-8b,S5,981,law,I,I,True
llama3.1-8b,S5,983,law,I,G,False
llama3.1-8b,S5,984,law,I,B,False
llama3.1-8b,S5,985,law,I,G,False
llama3.1-8b,S5,986,law,A,B,False
llama3.1-8b,S5,988,law,I,B,False
llama3.1-8b,S5,990,law,I,G,False
llama3.1-8b,S5,991,law,I,E,False
llama3.1-8b,S5,994,law,I,H,False
llama3.1-8b,S5,995,law,I,F,False
llama3.1-8b,S5,1000,law,I,A,False
llama3.1-8b,S5,1004,law,I,F,False
llama3.1-8b,S5,1005,law,I,D,False
llama3.1-8b,S5,1007,law,I,A,False
llama3.1-8b,S5,1008,law,I,J,False
llama3.1-8b,S5,1010,law,I,E,False
llama3.1-8b,S5,1015,law,I,F,False
llama3.1-8b,S5,1016,law,I,H,False
llama3.1-8b,S5,1017,law,I,B,False
llama3.1-8b,S5,1019,law,I,A,False
llama3.1-8b,S5,1032,law,I,D,False
llama3.1-8b,S5,1036,law,I,B,False
llama3.1-8b,S5,1038,law,I,B,False
llama3.1-8b,S5,1040,law,I,I,True
llama3.1-8b,S5,1041,law,I,I,True
llama3.1-8b,S5,1042,law,I,E,False
llama3.1-8b,S5,1044,law,I,B,False
llama3.1-8b,S5,1045,law,I,E,False
llama3.1-8b,S5,1050,law,A,A,True
llama3.1-8b,S5,1051,law,I,D,False
llama3.1-8b,S5,1052,law,A,A,True
llama3.1-8b,S5,1053,law,I,B,False
llama3.1-8b,S5,1055,law,I,C,False
llama3.1-8b,S5,1061,law,I,F,False
llama3.1-8b,S5,1063,law,I,A,False
llama3.1-8b,S5,1064,law,I,A,False
llama3.1-8b,S5,1065,law,I,F,False
llama3.1-8b,S5,1067,law,I,J,False
llama3.1-8b,S5,1068,law,I,B,False
llama3.1-8b,S5,1069,law,I,F,False
llama3.1-8b,S5,1070,law,I,E,False
llama3.1-8b,S5,1071,law,I,A,False
llama3.1-8b,S5,1072,law,I,F,False
llama3.1-8b,S5,1073,law,I,F,False
llama3.1-8b,S5,1076,law,I,D,False
llama3.1-8b,S5,1077,law,I,I,True
llama3.1-8b,S5,1078,law,I,B,False
llama3.1-8b,S5,1079,law,I,I,True
llama3.1-8b,S5,1083,law,I,A,False
llama3.1-8b,S5,1084,law,I,J,False
llama3.1-8b,S5,1085,law,I,I,True
llama3.1-8b,S5,1086,law,I,C,False
llama3.1-8b,S5,1090,law,I,A,False
llama3.1-8b,S5,1091,law,I,A,False
llama3.1-8b,S5,1094,law,I,A,False
llama3.1-8b,S5,1096,law,I,A,False
llama3.1-8b,S5,1099,law,I,I,True
llama3.1-8b,S5,1100,law,I,D,False
llama3.1-8b,S5,1101,law,I,E,False
llama3.1-8b,S5,1103,law,I,G,False
llama3.1-8b,S5,1106,law,I,C,False
llama3.1-8b,S5,1108,law,I,G,False
llama3.1-8b,S5,1110,law,I,I,True
llama3.1-8b,S5,1114,law,I,B,False
llama3.1-8b,S5,1116,law,I,A,False
llama3.1-8b,S5,1117,law,I,D,False
llama3.1-8b,S5,1123,law,I,D,False
llama3.1-8b,S5,1124,law,I,C,False
llama3.1-8b,S5,1132,law,C,F,False
llama3.1-8b,S5,1136,law,I,H,False
llama3.1-8b,S5,1137,law,I,C,False
llama3.1-8b,S5,1139,law,I,I,True
llama3.1-8b,S5,1142,law,I,I,True
llama3.1-8b,S5,1143,law,I,A,False
llama3.1-8b,S5,1144,law,I,E,False
llama3.1-8b,S5,1145,law,I,J,False
llama3.1-8b,S5,1146,law,A,E,False
llama3.1-8b,S5,1147,law,A,C,False
llama3.1-8b,S5,1154,law,I,D,False
llama3.1-8b,S5,1155,law,I,G,False
llama3.1-8b,S5,1156,law,I,C,False
llama3.1-8b,S5,1158,law,I,C,False
llama3.1-8b,S5,1159,law,I,D,False
llama3.1-8b,S5,1161,law,I,I,True
llama3.1-8b,S5,1162,law,F,F,True
llama3.1-8b,S5,1163,law,I,D,False
llama3.1-8b,S5,1165,law,I,C,False
llama3.1-8b,S5,1168,law,I,H,False
llama3.1-8b,S5,1169,law,I,F,False
llama3.1-8b,S5,1172,law,I,A,False
llama3.1-8b,S5,1174,law,I,B,False
llama3.1-8b,S5,1179,law,I,F,False
llama3.1-8b,S5,1183,law,A,A,True
llama3.1-8b,S5,1184,law,I,I,True
llama3.1-8b,S5,1185,law,I,I,True
llama3.1-8b,S5,1187,law,I,F,False
llama3.1-8b,S5,1189,law,I,E,False
llama3.1-8b,S5,1190,law,I,E,False
llama3.1-8b,S5,1191,law,I,J,False
llama3.1-8b,S5,1193,law,I,A,False
llama3.1-8b,S5,1195,law,I,J,False
llama3.1-8b,S5,1199,law,I,J,False
llama3.1-8b,S5,1203,law,I,I,True
llama3.1-8b,S5,1204,law,I,F,False
llama3.1-8b,S5,1205,law,I,H,False
llama3.1-8b,S5,1206,law,I,D,False
llama3.1-8b,S5,1207,law,I,H,False
llama3.1-8b,S5,1208,law,I,A,False
llama3.1-8b,S5,1209,law,I,I,True
llama3.1-8b,S5,1211,law,I,C,False
llama3.1-8b,S5,1212,law,I,A,False
llama3.1-8b,S5,1214,law,I,H,False
llama3.1-8b,S5,1215,law,I,J,False
llama3.1-8b,S5,1216,law,I,H,False
llama3.1-8b,S5,1218,law,I,E,False
llama3.1-8b,S5,1220,law,I,A,False
llama3.1-8b,S5,1221,law,I,G,False
llama3.1-8b,S5,1223,law,B,G,False
llama3.1-8b,S5,1227,law,I,I,True
llama3.1-8b,S5,1228,law,I,G,False
llama3.1-8b,S5,1229,law,I,H,False
llama3.1-8b,S5,1231,law,I,B,False
llama3.1-8b,S5,1237,law,I,G,False
llama3.1-8b,S5,1241,law,I,I,True
llama3.1-8b,S5,1243,law,I,B,False
llama3.1-8b,S5,1244,law,I,G,False
llama3.1-8b,S5,1245,law,I,I,True
llama3.1-8b,S5,1248,law,I,D,False
llama3.1-8b,S5,1252,law,I,A,False
llama3.1-8b,S5,1255,law,I,A,False
llama3.1-8b,S5,1259,law,I,H,False
llama3.1-8b,S5,1261,law,I,G,False
llama3.1-8b,S5,1263,law,I,B,False
llama3.1-8b,S5,1266,law,I,C,False
llama3.1-8b,S5,1267,law,I,E,False
llama3.1-8b,S5,1268,law,I,D,False
llama3.1-8b,S5,1276,law,I,A,False
llama3.1-8b,S5,1278,law,I,I,True
llama3.1-8b,S5,1279,law,I,F,False
llama3.1-8b,S5,1281,law,I,G,False
llama3.1-8b,S5,1283,law,I,I,True
llama3.1-8b,S5,1288,law,I,G,False
llama3.1-8b,S5,1291,law,A,E,False
llama3.1-8b,S5,1292,law,I,H,False
llama3.1-8b,S5,1294,law,A,H,False
llama3.1-8b,S5,1295,law,I,E,False
llama3.1-8b,S5,1302,law,I,G,False
llama3.1-8b,S5,1303,law,I,A,False
llama3.1-8b,S5,1304,law,I,A,False
llama3.1-8b,S5,1305,law,I,G,False
llama3.1-8b,S5,1307,law,I,A,False
llama3.1-8b,S5,1308,law,I,I,True
llama3.1-8b,S5,1309,law,I,E,False
llama3.1-8b,S5,1311,law,I,I,True
llama3.1-8b,S5,1317,law,I,I,True
llama3.1-8b,S5,1318,law,I,E,False
llama3.1-8b,S5,1319,law,I,A,False
llama3.1-8b,S5,1320,law,I,A,False
llama3.1-8b,S5,1322,law,I,I,True
llama3.1-8b,S5,1323,law,I,A,False
llama3.1-8b,S5,1324,law,I,B,False
llama3.1-8b,S5,1325,law,I,G,False
llama3.1-8b,S5,1326,law,I,J,False
llama3.1-8b,S5,1328,law,I,A,False
llama3.1-8b,S5,1336,law,I,J,False
llama3.1-8b,S5,1339,law,I,A,False
llama3.1-8b,S5,1344,law,I,F,False
llama3.1-8b,S5,1348,law,I,I,True
llama3.1-8b,S5,1350,law,I,H,False
llama3.1-8b,S5,1353,law,I,D,False
llama3.1-8b,S5,1356,law,I,B,False
llama3.1-8b,S5,1357,law,I,I,True
llama3.1-8b,S5,1359,law,I,A,False
llama3.1-8b,S5,1362,law,I,D,False
llama3.1-8b,S5,1363,law,I,F,False
llama3.1-8b,S5,1364,law,I,G,False
llama3.1-8b,S5,1365,law,I,H,False
llama3.1-8b,S5,1366,law,I,J,False
llama3.1-8b,S5,1368,law,I,G,False
llama3.1-8b,S5,1371,law,I,F,False
llama3.1-8b,S5,1372,law,I,J,False
llama3.1-8b,S5,1373,law,I,C,False
llama3.1-8b,S5,1375,law,A,G,False
llama3.1-8b,S5,1376,law,I,I,True
llama3.1-8b,S5,1380,law,I,C,False
llama3.1-8b,S5,1386,law,I,I,True
llama3.1-8b,S5,1388,law,I,I,True
llama3.1-8b,S5,1391,law,I,A,False
llama3.1-8b,S5,1393,law,I,B,False
llama3.1-8b,S5,1395,law,I,B,False
llama3.1-8b,S5,1398,law,I,B,False
llama3.1-8b,S5,1399,law,I,D,False
llama3.1-8b,S5,1401,law,I,G,False
llama3.1-8b,S5,1403,law,I,F,False
llama3.1-8b,S5,1404,law,I,I,True
llama3.1-8b,S5,1406,law,I,B,False
llama3.1-8b,S5,1410,law,I,H,False
llama3.1-8b,S5,1411,law,I,E,False
llama3.1-8b,S5,1413,law,I,F,False
llama3.1-8b,S5,1415,law,I,E,False
llama3.1-8b,S5,1418,law,I,B,False
llama3.1-8b,S5,1419,law,I,F,False
llama3.1-8b,S5,1420,law,I,H,False
llama3.1-8b,S5,1422,law,I,G,False
llama3.1-8b,S5,1423,law,I,G,False
llama3.1-8b,S5,1424,law,I,H,False
llama3.1-8b,S5,1425,law,I,A,False
llama3.1-8b,S5,1426,law,I,B,False
llama3.1-8b,S5,1427,law,I,J,False
llama3.1-8b,S5,1429,law,I,A,False
llama3.1-8b,S5,1431,law,I,D,False
llama3.1-8b,S5,1433,law,I,D,False
llama3.1-8b,S5,1437,law,I,J,False
llama3.1-8b,S5,1440,law,I,B,False
llama3.1-8b,S5,1441,law,I,H,False
llama3.1-8b,S5,1445,law,I,D,False
llama3.1-8b,S5,1446,law,I,G,False
llama3.1-8b,S5,1447,law,I,F,False
llama3.1-8b,S5,1449,law,I,G,False
llama3.1-8b,S5,1450,law,I,I,True
llama3.1-8b,S5,1452,law,I,D,False
llama3.1-8b,S5,1463,law,I,J,False
llama3.1-8b,S5,1464,law,I,H,False
llama3.1-8b,S5,1465,law,I,F,False
llama3.1-8b,S5,1468,law,I,E,False
llama3.1-8b,S5,1472,law,I,J,False
llama3.1-8b,S5,1473,law,I,I,True
llama3.1-8b,S5,1474,law,I,I,True
llama3.1-8b,S5,1475,law,I,B,False
llama3.1-8b,S5,1476,law,I,D,False
llama3.1-8b,S5,1479,law,I,A,False
llama3.1-8b,S5,1482,law,I,E,False
llama3.1-8b,S5,1483,law,I,G,False
llama3.1-8b,S5,1484,law,I,J,False
llama3.1-8b,S5,1486,law,I,F,False
llama3.1-8b,S5,1488,law,I,G,False
